STATE_FISCAL_YEAR,COUNTY_NAME,PROVIDER_TYPE,FAC_FDR,COUNT
SFY2023-24,EL DORADO,NON-LONG-TERM CARE,REHABILITATION CLINIC,0
SFY2023-24,EL DORADO,NON-LONG-TERM CARE,SURGICAL CLINIC,2
SFY2023-24,FRESNO,LONG-TERM CARE,CONGREGATE LIVING HEALTH FACILITY,8
SFY2023-24,FRESNO,LONG-TERM CARE,INTERMEDIATE CARE FACILITY,1
SFY2023-24,FRESNO,LONG-TERM CARE,INTERMEDIATE CARE FACILITY-DD/H/N/CN/IID,36
SFY2023-24,FRESNO,LONG-TERM CARE,PEDIATRIC DAY HEALTH & RESPITE CARE FACILITY,1
SFY2023-24,FRESNO,LONG-TERM CARE,SKILLED NURSING FACILITY,31
SFY2023-24,FRESNO,NON-LONG-TERM CARE,ACUTE PSYCHIATRIC HOSPITAL,2
SFY2023-24,FRESNO,NON-LONG-TERM CARE,ADULT DAY HEALTH CARE,7
SFY2023-24,FRESNO,NON-LONG-TERM CARE,ALTERNATIVE BIRTHING CENTER,0
SFY2023-24,FRESNO,NON-LONG-TERM CARE,CHEMICAL DEPENDENCY RECOVERY HOSPITAL,0
SFY2023-24,FRESNO,NON-LONG-TERM CARE,CHRONIC DIALYSIS CLINIC,21
SFY2023-24,FRESNO,NON-LONG-TERM CARE,CORRECTIONAL TREATMENT CENTER,1
SFY2023-24,FRESNO,NON-LONG-TERM CARE,GENERAL ACUTE CARE HOSPITAL,10
SFY2023-24,FRESNO,NON-LONG-TERM CARE,HOME HEALTH AGENCY,48
SFY2023-24,FRESNO,NON-LONG-TERM CARE,HOSPICE,21
SFY2023-24,FRESNO,NON-LONG-TERM CARE,HOSPICE FACILITY,2
SFY2023-24,FRESNO,NON-LONG-TERM CARE,PRIMARY CARE CLINIC,130
SFY2023-24,FRESNO,NON-LONG-TERM CARE,PSYCHOLOGY CLINIC,0
SFY2023-24,FRESNO,NON-LONG-TERM CARE,REFERRAL AGENCY,0
SFY2023-24,FRESNO,NON-LONG-TERM CARE,REHABILITATION CLINIC,0
SFY2023-24,FRESNO,NON-LONG-TERM CARE,SURGICAL CLINIC,21
SFY2023-24,GLENN,LONG-TERM CARE,CONGREGATE LIVING HEALTH FACILITY,0
SFY2023-24,GLENN,LONG-TERM CARE,INTERMEDIATE CARE FACILITY,0
SFY2023-24,GLENN,LONG-TERM CARE,INTERMEDIATE CARE FACILITY-DD/H/N/CN/IID,0
SFY2023-24,GLENN,LONG-TERM CARE,PEDIATRIC DAY HEALTH & RESPITE CARE FACILITY,1
SFY2023-24,GLENN,LONG-TERM CARE,SKILLED NURSING FACILITY,1
SFY2023-24,GLENN,NON-LONG-TERM CARE,ACUTE PSYCHIATRIC HOSPITAL,0
SFY2023-24,GLENN,NON-LONG-TERM CARE,ADULT DAY HEALTH CARE,0
SFY2023-24,GLENN,NON-LONG-TERM CARE,ALTERNATIVE BIRTHING CENTER,0
SFY2023-24,GLENN,NON-LONG-TERM CARE,CHEMICAL DEPENDENCY RECOVERY HOSPITAL,0
SFY2023-24,GLENN,NON-LONG-TERM CARE,CHRONIC DIALYSIS CLINIC,0
SFY2023-24,GLENN,NON-LONG-TERM CARE,CORRECTIONAL TREATMENT CENTER,0
SFY2023-24,GLENN,NON-LONG-TERM CARE,GENERAL ACUTE CARE HOSPITAL,1
SFY2023-24,GLENN,NON-LONG-TERM CARE,HOME HEALTH AGENCY,0
SFY2023-24,GLENN,NON-LONG-TERM CARE,HOSPICE,0
SFY2023-24,GLENN,NON-LONG-TERM CARE,HOSPICE FACILITY,0
SFY2023-24,GLENN,NON-LONG-TERM CARE,PRIMARY CARE CLINIC,10
SFY2023-24,GLENN,NON-LONG-TERM CARE,PSYCHOLOGY CLINIC,0
SFY2023-24,GLENN,NON-LONG-TERM CARE,REFERRAL AGENCY,0
SFY2023-24,GLENN,NON-LONG-TERM CARE,REHABILITATION CLINIC,0
SFY2023-24,GLENN,NON-LONG-TERM CARE,SURGICAL CLINIC,0
SFY2023-24,HUMBOLDT,LONG-TERM CARE,CONGREGATE LIVING HEALTH FACILITY,0
SFY2023-24,HUMBOLDT,LONG-TERM CARE,INTERMEDIATE CARE FACILITY,0
SFY2023-24,HUMBOLDT,LONG-TERM CARE,INTERMEDIATE CARE FACILITY-DD/H/N/CN/IID,2
SFY2023-24,HUMBOLDT,LONG-TERM CARE,PEDIATRIC DAY HEALTH & RESPITE CARE FACILITY,0
SFY2023-24,HUMBOLDT,LONG-TERM CARE,SKILLED NURSING FACILITY,5
SFY2023-24,HUMBOLDT,NON-LONG-TERM CARE,ACUTE PSYCHIATRIC HOSPITAL,1
SFY2023-24,HUMBOLDT,NON-LONG-TERM CARE,ADULT DAY HEALTH CARE,3
SFY2023-24,HUMBOLDT,NON-LONG-TERM CARE,ALTERNATIVE BIRTHING CENTER,0
SFY2023-24,HUMBOLDT,NON-LONG-TERM CARE,CHEMICAL DEPENDENCY RECOVERY HOSPITAL,0
SFY2023-24,HUMBOLDT,NON-LONG-TERM CARE,CHRONIC DIALYSIS CLINIC,2
SFY2023-24,HUMBOLDT,NON-LONG-TERM CARE,CORRECTIONAL TREATMENT CENTER,0
SFY2023-24,HUMBOLDT,NON-LONG-TERM CARE,GENERAL ACUTE CARE HOSPITAL,5
SFY2023-24,HUMBOLDT,NON-LONG-TERM CARE,HOME HEALTH AGENCY,1
SFY2023-24,HUMBOLDT,NON-LONG-TERM CARE,HOSPICE,1
SFY2023-24,HUMBOLDT,NON-LONG-TERM CARE,HOSPICE FACILITY,1
SFY2023-24,HUMBOLDT,NON-LONG-TERM CARE,PRIMARY CARE CLINIC,48
SFY2023-24,HUMBOLDT,NON-LONG-TERM CARE,PSYCHOLOGY CLINIC,0
SFY2023-24,HUMBOLDT,NON-LONG-TERM CARE,REFERRAL AGENCY,0
SFY2023-24,HUMBOLDT,NON-LONG-TERM CARE,REHABILITATION CLINIC,2
SFY2023-24,HUMBOLDT,NON-LONG-TERM CARE,SURGICAL CLINIC,1
SFY2023-24,IMPERIAL,LONG-TERM CARE,CONGREGATE LIVING HEALTH FACILITY,0
SFY2023-24,IMPERIAL,LONG-TERM CARE,INTERMEDIATE CARE FACILITY,0
SFY2023-24,IMPERIAL,LONG-TERM CARE,INTERMEDIATE CARE FACILITY-DD/H/N/CN/IID,3
SFY2023-24,IMPERIAL,LONG-TERM CARE,PEDIATRIC DAY HEALTH & RESPITE CARE FACILITY,0
SFY2023-24,IMPERIAL,LONG-TERM CARE,SKILLED NURSING FACILITY,3
SFY2023-24,IMPERIAL,NON-LONG-TERM CARE,ACUTE PSYCHIATRIC HOSPITAL,0
SFY2023-24,IMPERIAL,NON-LONG-TERM CARE,ADULT DAY HEALTH CARE,4
SFY2023-24,IMPERIAL,NON-LONG-TERM CARE,ALTERNATIVE BIRTHING CENTER,0
SFY2023-24,IMPERIAL,NON-LONG-TERM CARE,CHEMICAL DEPENDENCY RECOVERY HOSPITAL,0
SFY2023-24,IMPERIAL,NON-LONG-TERM CARE,CHRONIC DIALYSIS CLINIC,5
SFY2023-24,IMPERIAL,NON-LONG-TERM CARE,CORRECTIONAL TREATMENT CENTER,1
SFY2023-24,IMPERIAL,NON-LONG-TERM CARE,GENERAL ACUTE CARE HOSPITAL,2
SFY2023-24,IMPERIAL,NON-LONG-TERM CARE,HOME HEALTH AGENCY,4
SFY2023-24,IMPERIAL,NON-LONG-TERM CARE,HOSPICE,4
SFY2023-24,IMPERIAL,NON-LONG-TERM CARE,HOSPICE FACILITY,0
SFY2023-24,IMPERIAL,NON-LONG-TERM CARE,PRIMARY CARE CLINIC,17
SFY2023-24,IMPERIAL,NON-LONG-TERM CARE,PSYCHOLOGY CLINIC,0
SFY2023-24,IMPERIAL,NON-LONG-TERM CARE,REFERRAL AGENCY,0
SFY2023-24,IMPERIAL,NON-LONG-TERM CARE,REHABILITATION CLINIC,0
SFY2023-24,IMPERIAL,NON-LONG-TERM CARE,SURGICAL CLINIC,2
SFY2023-24,INYO,LONG-TERM CARE,CONGREGATE LIVING HEALTH FACILITY,0
SFY2023-24,INYO,LONG-TERM CARE,INTERMEDIATE CARE FACILITY,0
SFY2023-24,INYO,LONG-TERM CARE,INTERMEDIATE CARE FACILITY-DD/H/N/CN/IID,0
SFY2023-24,INYO,LONG-TERM CARE,PEDIATRIC DAY HEALTH & RESPITE CARE FACILITY,0
SFY2023-24,INYO,LONG-TERM CARE,SKILLED NURSING FACILITY,2
SFY2023-24,INYO,NON-LONG-TERM CARE,ACUTE PSYCHIATRIC HOSPITAL,0
SFY2023-24,INYO,NON-LONG-TERM CARE,ADULT DAY HEALTH CARE,0
SFY2023-24,INYO,NON-LONG-TERM CARE,ALTERNATIVE BIRTHING CENTER,0
SFY2023-24,INYO,NON-LONG-TERM CARE,CHEMICAL DEPENDENCY RECOVERY HOSPITAL,0
SFY2023-24,INYO,NON-LONG-TERM CARE,CHRONIC DIALYSIS CLINIC,0
SFY2023-24,INYO,NON-LONG-TERM CARE,CORRECTIONAL TREATMENT CENTER,0
SFY2023-24,INYO,NON-LONG-TERM CARE,GENERAL ACUTE CARE HOSPITAL,2
SFY2023-24,INYO,NON-LONG-TERM CARE,HOME HEALTH AGENCY,1
SFY2023-24,INYO,NON-LONG-TERM CARE,HOSPICE,1
SFY2023-24,INYO,NON-LONG-TERM CARE,HOSPICE FACILITY,0
SFY2023-24,INYO,NON-LONG-TERM CARE,PRIMARY CARE CLINIC,8
SFY2023-24,INYO,NON-LONG-TERM CARE,PSYCHOLOGY CLINIC,0
SFY2023-24,INYO,NON-LONG-TERM CARE,REFERRAL AGENCY,0
SFY2023-24,INYO,NON-LONG-TERM CARE,REHABILITATION CLINIC,0
SFY2023-24,INYO,NON-LONG-TERM CARE,SURGICAL CLINIC,0
SFY2023-24,KERN,LONG-TERM CARE,CONGREGATE LIVING HEALTH FACILITY,7
SFY2023-24,KERN,LONG-TERM CARE,INTERMEDIATE CARE FACILITY,0
SFY2023-24,KERN,LONG-TERM CARE,INTERMEDIATE CARE FACILITY-DD/H/N/CN/IID,28
SFY2023-24,KERN,LONG-TERM CARE,PEDIATRIC DAY HEALTH & RESPITE CARE FACILITY,1
SFY2023-24,KERN,LONG-TERM CARE,SKILLED NURSING FACILITY,18
SFY2023-24,KERN,NON-LONG-TERM CARE,ACUTE PSYCHIATRIC HOSPITAL,3
SFY2023-24,KERN,NON-LONG-TERM CARE,ADULT DAY HEALTH CARE,5
SFY2023-24,KERN,NON-LONG-TERM CARE,ALTERNATIVE BIRTHING CENTER,0
SFY2023-24,KERN,NON-LONG-TERM CARE,CHEMICAL DEPENDENCY RECOVERY HOSPITAL,0
SFY2023-24,KERN,NON-LONG-TERM CARE,CHRONIC DIALYSIS CLINIC,20
SFY2023-24,KERN,NON-LONG-TERM CARE,CORRECTIONAL TREATMENT CENTER,3
SFY2023-24,KERN,NON-LONG-TERM CARE,GENERAL ACUTE CARE HOSPITAL,13
SFY2023-24,KERN,NON-LONG-TERM CARE,HOME HEALTH AGENCY,34
SFY2023-24,KERN,NON-LONG-TERM CARE,HOSPICE,19
SFY2023-24,KERN,NON-LONG-TERM CARE,HOSPICE FACILITY,1
SFY2023-24,KERN,NON-LONG-TERM CARE,PRIMARY CARE CLINIC,88
SFY2023-24,KERN,NON-LONG-TERM CARE,PSYCHOLOGY CLINIC,2
SFY2023-24,KERN,NON-LONG-TERM CARE,REFERRAL AGENCY,0
SFY2023-24,KERN,NON-LONG-TERM CARE,REHABILITATION CLINIC,3
SFY2023-24,KERN,NON-LONG-TERM CARE,SURGICAL CLINIC,29
SFY2023-24,KINGS,LONG-TERM CARE,CONGREGATE LIVING HEALTH FACILITY,0
SFY2023-24,KINGS,LONG-TERM CARE,INTERMEDIATE CARE FACILITY,0
SFY2023-24,KINGS,LONG-TERM CARE,INTERMEDIATE CARE FACILITY-DD/H/N/CN/IID,0
SFY2023-24,KINGS,LONG-TERM CARE,PEDIATRIC DAY HEALTH & RESPITE CARE FACILITY,0
SFY2023-24,KINGS,LONG-TERM CARE,SKILLED NURSING FACILITY,3
SFY2023-24,KINGS,NON-LONG-TERM CARE,ACUTE PSYCHIATRIC HOSPITAL,0
SFY2023-24,KINGS,NON-LONG-TERM CARE,ADULT DAY HEALTH CARE,0
SFY2023-24,KINGS,NON-LONG-TERM CARE,ALTERNATIVE BIRTHING CENTER,0
SFY2023-24,KINGS,NON-LONG-TERM CARE,CHEMICAL DEPENDENCY RECOVERY HOSPITAL,0
SFY2023-24,KINGS,NON-LONG-TERM CARE,CHRONIC DIALYSIS CLINIC,4
SFY2023-24,KINGS,NON-LONG-TERM CARE,CORRECTIONAL TREATMENT CENTER,2
SFY2023-24,KINGS,NON-LONG-TERM CARE,GENERAL ACUTE CARE HOSPITAL,1
SFY2023-24,KINGS,NON-LONG-TERM CARE,HOME HEALTH AGENCY,1
SFY2023-24,KINGS,NON-LONG-TERM CARE,HOSPICE,1
SFY2023-24,KINGS,NON-LONG-TERM CARE,HOSPICE FACILITY,0
SFY2023-24,KINGS,NON-LONG-TERM CARE,PRIMARY CARE CLINIC,33
SFY2023-24,KINGS,NON-LONG-TERM CARE,PSYCHOLOGY CLINIC,0
SFY2023-24,KINGS,NON-LONG-TERM CARE,REFERRAL AGENCY,0
SFY2023-24,KINGS,NON-LONG-TERM CARE,REHABILITATION CLINIC,0
SFY2023-24,KINGS,NON-LONG-TERM CARE,SURGICAL CLINIC,3
SFY2023-24,LAKE,LONG-TERM CARE,CONGREGATE LIVING HEALTH FACILITY,0
SFY2023-24,LAKE,LONG-TERM CARE,INTERMEDIATE CARE FACILITY,0
SFY2023-24,LAKE,LONG-TERM CARE,INTERMEDIATE CARE FACILITY-DD/H/N/CN/IID,0
SFY2023-24,LAKE,LONG-TERM CARE,PEDIATRIC DAY HEALTH & RESPITE CARE FACILITY,0
SFY2023-24,LAKE,LONG-TERM CARE,SKILLED NURSING FACILITY,3
SFY2023-24,LAKE,NON-LONG-TERM CARE,ACUTE PSYCHIATRIC HOSPITAL,0
SFY2023-24,LAKE,NON-LONG-TERM CARE,ADULT DAY HEALTH CARE,0
SFY2023-24,LAKE,NON-LONG-TERM CARE,ALTERNATIVE BIRTHING CENTER,0
SFY2023-24,LAKE,NON-LONG-TERM CARE,CHEMICAL DEPENDENCY RECOVERY HOSPITAL,0
SFY2023-24,LAKE,NON-LONG-TERM CARE,CHRONIC DIALYSIS CLINIC,2
SFY2023-24,LAKE,NON-LONG-TERM CARE,CORRECTIONAL TREATMENT CENTER,0
SFY2023-24,LAKE,NON-LONG-TERM CARE,GENERAL ACUTE CARE HOSPITAL,2
SFY2023-24,LAKE,NON-LONG-TERM CARE,HOME HEALTH AGENCY,2
SFY2023-24,LAKE,NON-LONG-TERM CARE,HOSPICE,1
SFY2023-24,LAKE,NON-LONG-TERM CARE,HOSPICE FACILITY,0
SFY2023-24,LAKE,NON-LONG-TERM CARE,PRIMARY CARE CLINIC,18
SFY2023-24,LAKE,NON-LONG-TERM CARE,PSYCHOLOGY CLINIC,0
SFY2023-24,LAKE,NON-LONG-TERM CARE,REFERRAL AGENCY,0
SFY2023-24,LAKE,NON-LONG-TERM CARE,REHABILITATION CLINIC,0
SFY2023-24,LAKE,NON-LONG-TERM CARE,SURGICAL CLINIC,1
SFY2023-24,LASSEN,LONG-TERM CARE,CONGREGATE LIVING HEALTH FACILITY,0
SFY2023-24,LASSEN,LONG-TERM CARE,INTERMEDIATE CARE FACILITY,0
SFY2023-24,LASSEN,LONG-TERM CARE,INTERMEDIATE CARE FACILITY-DD/H/N/CN/IID,0
SFY2023-24,LASSEN,LONG-TERM CARE,PEDIATRIC DAY HEALTH & RESPITE CARE FACILITY,0
SFY2023-24,LASSEN,LONG-TERM CARE,SKILLED NURSING FACILITY,1
SFY2023-24,LASSEN,NON-LONG-TERM CARE,ACUTE PSYCHIATRIC HOSPITAL,0
SFY2023-24,LASSEN,NON-LONG-TERM CARE,ADULT DAY HEALTH CARE,0
SFY2023-24,LASSEN,NON-LONG-TERM CARE,ALTERNATIVE BIRTHING CENTER,0
SFY2023-24,LASSEN,NON-LONG-TERM CARE,CHEMICAL DEPENDENCY RECOVERY HOSPITAL,0
SFY2023-24,LASSEN,NON-LONG-TERM CARE,CHRONIC DIALYSIS CLINIC,0
SFY2023-24,LASSEN,NON-LONG-TERM CARE,CORRECTIONAL TREATMENT CENTER,1
SFY2023-24,LASSEN,NON-LONG-TERM CARE,GENERAL ACUTE CARE HOSPITAL,1
SFY2023-24,LASSEN,NON-LONG-TERM CARE,HOME HEALTH AGENCY,1
SFY2023-24,LASSEN,NON-LONG-TERM CARE,HOSPICE,0
SFY2023-24,LASSEN,NON-LONG-TERM CARE,HOSPICE FACILITY,0
SFY2023-24,LASSEN,NON-LONG-TERM CARE,PRIMARY CARE CLINIC,6
SFY2023-24,LASSEN,NON-LONG-TERM CARE,PSYCHOLOGY CLINIC,0
SFY2023-24,LASSEN,NON-LONG-TERM CARE,REFERRAL AGENCY,0
SFY2023-24,LASSEN,NON-LONG-TERM CARE,REHABILITATION CLINIC,0
SFY2023-24,LASSEN,NON-LONG-TERM CARE,SURGICAL CLINIC,1
SFY2023-24,LOS ANGELES,LONG-TERM CARE,CONGREGATE LIVING HEALTH FACILITY,141
SFY2023-24,LOS ANGELES,LONG-TERM CARE,INTERMEDIATE CARE FACILITY,0
SFY2023-24,LOS ANGELES,LONG-TERM CARE,INTERMEDIATE CARE FACILITY-DD/H/N/CN/IID,230
SFY2023-24,LOS ANGELES,LONG-TERM CARE,PEDIATRIC DAY HEALTH & RESPITE CARE FACILITY,2
SFY2023-24,LOS ANGELES,LONG-TERM CARE,SKILLED NURSING FACILITY,376
SFY2023-24,LOS ANGELES,NON-LONG-TERM CARE,ACUTE PSYCHIATRIC HOSPITAL,44
SFY2023-24,LOS ANGELES,NON-LONG-TERM CARE,ADULT DAY HEALTH CARE,182
SFY2023-24,LOS ANGELES,NON-LONG-TERM CARE,ALTERNATIVE BIRTHING CENTER,0
SFY2023-24,LOS ANGELES,NON-LONG-TERM CARE,CHEMICAL DEPENDENCY RECOVERY HOSPITAL,4
SFY2023-24,LOS ANGELES,NON-LONG-TERM CARE,CHRONIC DIALYSIS CLINIC,220
SFY2023-24,LOS ANGELES,NON-LONG-TERM CARE,CORRECTIONAL TREATMENT CENTER,2
SFY2023-24,LOS ANGELES,NON-LONG-TERM CARE,GENERAL ACUTE CARE HOSPITAL,93
SFY2023-24,LOS ANGELES,NON-LONG-TERM CARE,HOME HEALTH AGENCY,2800
SFY2023-24,LOS ANGELES,NON-LONG-TERM CARE,HOSPICE,1892
SFY2023-24,LOS ANGELES,NON-LONG-TERM CARE,HOSPICE FACILITY,0
SFY2023-24,LOS ANGELES,NON-LONG-TERM CARE,PRIMARY CARE CLINIC,700
SFY2023-24,LOS ANGELES,NON-LONG-TERM CARE,PSYCHOLOGY CLINIC,10
SFY2023-24,LOS ANGELES,NON-LONG-TERM CARE,REFERRAL AGENCY,2
SFY2023-24,LOS ANGELES,NON-LONG-TERM CARE,REHABILITATION CLINIC,19
SFY2023-24,LOS ANGELES,NON-LONG-TERM CARE,SURGICAL CLINIC,327
SFY2023-24,MADERA,LONG-TERM CARE,CONGREGATE LIVING HEALTH FACILITY,0
SFY2023-24,MADERA,LONG-TERM CARE,INTERMEDIATE CARE FACILITY,0
SFY2023-24,MADERA,LONG-TERM CARE,INTERMEDIATE CARE FACILITY-DD/H/N/CN/IID,6
SFY2023-24,MADERA,LONG-TERM CARE,PEDIATRIC DAY HEALTH & RESPITE CARE FACILITY,1
SFY2023-24,MADERA,LONG-TERM CARE,SKILLED NURSING FACILITY,6
SFY2023-24,MADERA,NON-LONG-TERM CARE,ACUTE PSYCHIATRIC HOSPITAL,1
SFY2023-24,MADERA,NON-LONG-TERM CARE,ADULT DAY HEALTH CARE,0
SFY2023-24,MADERA,NON-LONG-TERM CARE,ALTERNATIVE BIRTHING CENTER,0
SFY2023-24,MADERA,NON-LONG-TERM CARE,CHEMICAL DEPENDENCY RECOVERY HOSPITAL,0
SFY2023-24,MADERA,NON-LONG-TERM CARE,CHRONIC DIALYSIS CLINIC,3
SFY2023-24,MADERA,NON-LONG-TERM CARE,CORRECTIONAL TREATMENT CENTER,0
SFY2023-24,MADERA,NON-LONG-TERM CARE,GENERAL ACUTE CARE HOSPITAL,1
SFY2023-24,MADERA,NON-LONG-TERM CARE,HOME HEALTH AGENCY,3
SFY2023-24,MADERA,NON-LONG-TERM CARE,HOSPICE,2
SFY2023-24,MADERA,NON-LONG-TERM CARE,HOSPICE FACILITY,0
SFY2023-24,MADERA,NON-LONG-TERM CARE,PRIMARY CARE CLINIC,33
SFY2023-24,MADERA,NON-LONG-TERM CARE,PSYCHOLOGY CLINIC,1
SFY2023-24,MADERA,NON-LONG-TERM CARE,REFERRAL AGENCY,0
SFY2023-24,MADERA,NON-LONG-TERM CARE,REHABILITATION CLINIC,0
SFY2023-24,MADERA,NON-LONG-TERM CARE,SURGICAL CLINIC,1
SFY2023-24,MARIN,LONG-TERM CARE,CONGREGATE LIVING HEALTH FACILITY,1
SFY2023-24,MARIN,LONG-TERM CARE,INTERMEDIATE CARE FACILITY,0
SFY2023-24,MARIN,LONG-TERM CARE,INTERMEDIATE CARE FACILITY-DD/H/N/CN/IID,3
SFY2023-24,MARIN,LONG-TERM CARE,PEDIATRIC DAY HEALTH & RESPITE CARE FACILITY,0
SFY2023-24,MARIN,LONG-TERM CARE,SKILLED NURSING FACILITY,12
SFY2023-24,MARIN,NON-LONG-TERM CARE,ACUTE PSYCHIATRIC HOSPITAL,1
SFY2023-24,MARIN,NON-LONG-TERM CARE,ADULT DAY HEALTH CARE,0
SFY2023-24,MARIN,NON-LONG-TERM CARE,ALTERNATIVE BIRTHING CENTER,1
SFY2023-24,MARIN,NON-LONG-TERM CARE,CHEMICAL DEPENDENCY RECOVERY HOSPITAL,0
SFY2023-24,MARIN,NON-LONG-TERM CARE,CHRONIC DIALYSIS CLINIC,3
SFY2023-24,MARIN,NON-LONG-TERM CARE,CORRECTIONAL TREATMENT CENTER,1
SFY2023-24,MARIN,NON-LONG-TERM CARE,GENERAL ACUTE CARE HOSPITAL,4
SFY2023-24,MARIN,NON-LONG-TERM CARE,HOME HEALTH AGENCY,8
SFY2023-24,MARIN,NON-LONG-TERM CARE,HOSPICE,5
SFY2023-24,MARIN,NON-LONG-TERM CARE,HOSPICE FACILITY,0
SFY2023-24,MARIN,NON-LONG-TERM CARE,PRIMARY CARE CLINIC,32
SFY2023-24,MARIN,NON-LONG-TERM CARE,PSYCHOLOGY CLINIC,0
SFY2023-24,MARIN,NON-LONG-TERM CARE,REFERRAL AGENCY,0
SFY2023-24,MARIN,NON-LONG-TERM CARE,REHABILITATION CLINIC,2
SFY2023-24,MARIN,NON-LONG-TERM CARE,SURGICAL CLINIC,7
SFY2023-24,MARIPOSA,LONG-TERM CARE,CONGREGATE LIVING HEALTH FACILITY,0
SFY2023-24,MARIPOSA,LONG-TERM CARE,INTERMEDIATE CARE FACILITY,0
SFY2023-24,MARIPOSA,LONG-TERM CARE,INTERMEDIATE CARE FACILITY-DD/H/N/CN/IID,0
SFY2023-24,MARIPOSA,LONG-TERM CARE,PEDIATRIC DAY HEALTH & RESPITE CARE FACILITY,0
SFY2023-24,MARIPOSA,LONG-TERM CARE,SKILLED NURSING FACILITY,1
SFY2023-24,MARIPOSA,NON-LONG-TERM CARE,ACUTE PSYCHIATRIC HOSPITAL,0
SFY2023-24,MARIPOSA,NON-LONG-TERM CARE,ADULT DAY HEALTH CARE,0
SFY2023-24,MARIPOSA,NON-LONG-TERM CARE,ALTERNATIVE BIRTHING CENTER,0
SFY2023-24,MARIPOSA,NON-LONG-TERM CARE,CHEMICAL DEPENDENCY RECOVERY HOSPITAL,0
SFY2023-24,MARIPOSA,NON-LONG-TERM CARE,CHRONIC DIALYSIS CLINIC,0
SFY2023-24,MARIPOSA,NON-LONG-TERM CARE,CORRECTIONAL TREATMENT CENTER,0
SFY2023-24,MARIPOSA,NON-LONG-TERM CARE,GENERAL ACUTE CARE HOSPITAL,1
SFY2023-24,MARIPOSA,NON-LONG-TERM CARE,HOME HEALTH AGENCY,1
SFY2023-24,MARIPOSA,NON-LONG-TERM CARE,HOSPICE,1
SFY2023-24,MARIPOSA,NON-LONG-TERM CARE,HOSPICE FACILITY,0
SFY2023-24,MARIPOSA,NON-LONG-TERM CARE,PRIMARY CARE CLINIC,7
SFY2023-24,MARIPOSA,NON-LONG-TERM CARE,PSYCHOLOGY CLINIC,0
SFY2023-24,MARIPOSA,NON-LONG-TERM CARE,REFERRAL AGENCY,0
SFY2023-24,MARIPOSA,NON-LONG-TERM CARE,REHABILITATION CLINIC,0
SFY2023-24,MARIPOSA,NON-LONG-TERM CARE,SURGICAL CLINIC,0
SFY2023-24,MENDOCINO,LONG-TERM CARE,CONGREGATE LIVING HEALTH FACILITY,0
SFY2023-24,MENDOCINO,LONG-TERM CARE,INTERMEDIATE CARE FACILITY,0
SFY2023-24,MENDOCINO,LONG-TERM CARE,INTERMEDIATE CARE FACILITY-DD/H/N/CN/IID,0
SFY2023-24,MENDOCINO,LONG-TERM CARE,PEDIATRIC DAY HEALTH & RESPITE CARE FACILITY,0
SFY2023-24,MENDOCINO,LONG-TERM CARE,SKILLED NURSING FACILITY,4
SFY2023-24,MENDOCINO,NON-LONG-TERM CARE,ACUTE PSYCHIATRIC HOSPITAL,0
SFY2023-24,MENDOCINO,NON-LONG-TERM CARE,ADULT DAY HEALTH CARE,0
SFY2023-24,MENDOCINO,NON-LONG-TERM CARE,ALTERNATIVE BIRTHING CENTER,0
SFY2023-24,MENDOCINO,NON-LONG-TERM CARE,CHEMICAL DEPENDENCY RECOVERY HOSPITAL,0
SFY2023-24,MENDOCINO,NON-LONG-TERM CARE,CHRONIC DIALYSIS CLINIC,2
SFY2023-24,MENDOCINO,NON-LONG-TERM CARE,CORRECTIONAL TREATMENT CENTER,0
SFY2023-24,MENDOCINO,NON-LONG-TERM CARE,GENERAL ACUTE CARE HOSPITAL,3
SFY2023-24,MENDOCINO,NON-LONG-TERM CARE,HOME HEALTH AGENCY,4
SFY2023-24,MENDOCINO,NON-LONG-TERM CARE,HOSPICE,1
SFY2023-24,MENDOCINO,NON-LONG-TERM CARE,HOSPICE FACILITY,0
SFY2023-24,MENDOCINO,NON-LONG-TERM CARE,PRIMARY CARE CLINIC,31
SFY2023-24,MENDOCINO,NON-LONG-TERM CARE,PSYCHOLOGY CLINIC,0
SFY2023-24,MENDOCINO,NON-LONG-TERM CARE,REFERRAL AGENCY,0
SFY2023-24,MENDOCINO,NON-LONG-TERM CARE,REHABILITATION CLINIC,0
SFY2023-24,MENDOCINO,NON-LONG-TERM CARE,SURGICAL CLINIC,0
SFY2023-24,MERCED,LONG-TERM CARE,CONGREGATE LIVING HEALTH FACILITY,1
SFY2023-24,MERCED,LONG-TERM CARE,INTERMEDIATE CARE FACILITY,0
SFY2023-24,MERCED,LONG-TERM CARE,INTERMEDIATE CARE FACILITY-DD/H/N/CN/IID,10
SFY2023-24,MERCED,LONG-TERM CARE,PEDIATRIC DAY HEALTH & RESPITE CARE FACILITY,0
SFY2023-24,MERCED,LONG-TERM CARE,SKILLED NURSING FACILITY,10
SFY2023-24,MERCED,NON-LONG-TERM CARE,ACUTE PSYCHIATRIC HOSPITAL,0
SFY2023-24,MERCED,NON-LONG-TERM CARE,ADULT DAY HEALTH CARE,2
SFY2023-24,MERCED,NON-LONG-TERM CARE,ALTERNATIVE BIRTHING CENTER,0
SFY2023-24,MERCED,NON-LONG-TERM CARE,CHEMICAL DEPENDENCY RECOVERY HOSPITAL,0
